as_of_date,collected_at,collection_window_id,offer_id,machine_id,host_id,cluster_id,gpu_name,silicon_id,gpu_model,form_factor,num_gpus,gpu_frac,dph_total,min_bid,per_gpu_dph,is_bid,storage_cost_per_gb_mo,internet_down_cost_per_tb,internet_up_cost_per_tb,vram_cost_per_hour,dlperf,dlperf_per_dphtotal,total_flops,score,verification,reliability,rentable,rented,hosting_type,is_vm_deverified,inet_down_mbps,inet_up_mbps,static_ip,gpu_max_power_w,gpu_mem_bw_gbps,compute_cap,bw_nvlink_gbps,pci_gen,cpu_cores,cpu_ram_mb,disk_bw_mbps,disk_space_gb,geolocation,driver_version,duration_seconds
2026-06-24,2026-06-24T15:26:00.142124+00:00,2026-06-24-1000,41937872,81183,447869,,B200,b200-sxm-180gb,B200,SXM,4,0.5,17.90972222222222,17.0,8.95486111111111,False,0.875,12.5,12.5,0.024991410293468002,2570.795128586245,143.5418761211397,238.239744,283.93383273698356,verified,0.9457883,False,False,1,False,52293.5,12629.8,False,1000.0,6068.8,1000,900.0,5.0,192,1021955,40550.0,2205.5,"Virginia, US",595.71.05,3197542.882904291
2026-06-24,2026-06-24T15:26:00.142124+00:00,2026-06-24-1000,41959230,67795,447869,,B200,b200-sxm-180gb,B200,SXM,4,0.5,17.90972222222222,17.0,8.95486111111111,False,0.875,12.5,12.5,0.024991410293468002,2579.588957415364,144.03288478782954,238.239744,262.64362047851233,verified,0.9413304,False,False,1,False,39426.1,11321.1,False,700.0,6137.4,1000,900.0,5.0,192,1021955,40550.0,767.0,"Virginia, US",595.71.05,3171985.882904291
2026-06-24,2026-06-24T15:26:00.142124+00:00,2026-06-24-1000,41937893,99252,447869,,B200,b200-sxm-180gb,B200,SXM,4,0.5,18.009722222222223,15.752,9.004861111111111,False,0.875,12.5,12.5,0.02513102711074995,2573.525132338975,142.8964367458982,238.239744,299.3024256950228,verified,0.9540226,False,False,1,False,63438.8,13216.9,False,1000.0,6061.9,1000,900.0,5.0,192,1021955,40550.0,1375.8235490678758,"Virginia, US",595.71.05,3173023.882904291
2026-06-24,2026-06-24T15:26:00.142124+00:00,2026-06-24-1000,40456211,57687,436398,,B200,b200-sxm-180gb,B200,SXM,4,0.5,20.006944444444443,11.25,10.003472222222221,False,0.625,10.24,10.24,0.027923363456388833,954.9650778683078,47.73168039327884,238.239744,102.89430715083746,verified,0.9859369,False,False,0,False,6128.5,4551.6,False,1000.0,6168.2,1000,956.25,5.0,256,1160895,1533.933506120708,1043.5,"Alabama, US",590.48.01,5183156.592921019
2026-06-24,2026-06-24T15:26:00.142124+00:00,2026-06-24-1000,40282083,57675,436398,,B200,b200-sxm-180gb,B200,SXM,4,0.5,22.506944444444443,11.25,11.253472222222221,False,0.625,10.24,10.24,0.031413783888437435,2215.57367104438,98.4395583555664,238.239744,238.54692320450604,verified,0.9963186,True,False,0,False,4452.9,4408.8,False,1000.0,6154.7,1000,956.25,5.0,256,1160895,5419.577,57.0775167419215,"Alabama, US",590.48.01,1208756.5929210186
2026-06-24,2026-06-24T15:26:00.142124+00:00,2026-06-24-1000,40284070,57667,436398,,B200,b200-sxm-180gb,B200,SXM,4,0.5,23.756944444444443,11.25,11.878472222222221,False,0.625,10.24,10.24,0.03315899410446174,2229.104196975867,93.82958326937296,238.239744,235.8170145033956,verified,0.9965812,True,False,0,False,7170.6,5064.8,False,1000.0,6170.5,1000,956.25,5.0,256,1160895,5160.356736456307,342.5,"Alabama, US",590.48.01,5183156.592921019
2026-06-24,2026-06-24T15:26:00.142124+00:00,2026-06-24-1000,40284056,57659,436398,,B200,b200-sxm-180gb,B200,SXM,4,0.5,23.756944444444443,11.25,11.878472222222221,False,0.625,10.24,10.24,0.03315899410446174,1671.906590868465,70.37548935546886,238.239744,173.41625664113607,deverified,0.9951573,True,False,0,False,6889.6,3985.1,False,1000.0,6169.3,1000,956.25,5.0,256,1160895,3534.4500000000003,83.0,"Alabama, US",590.48.01,5183156.592921019
2026-06-24,2026-06-24T15:26:00.142124+00:00,2026-06-24-1000,37210954,71029,401572,,B200,b200-sxm-180gb,B200,SXM,4,0.5,23.959722222222222,23.5,11.979861111111111,False,0.875,12.5,12.5,0.033438227739025626,2575.7885994092035,107.50494415249125,238.239744,311.9857624819601,verified,0.9971731,False,False,0,False,68072.8,14260.3,False,1000.0,6106.2,1000,956.25,5.0,192,1021955,31641.6,11344.0,"Ohio, US",595.71.05,11827827.882904291
2026-06-24,2026-06-24T15:26:00.142124+00:00,2026-06-24-1000,40455897,57658,436398,,B200,b200-sxm-180gb,B200,SXM,2,0.25,6.881944444444445,6.874,13.76388888888889,False,0.625,10.24,10.24,0.019197312376267324,1212.597382593464,176.1998214868404,119.119872,368.0831743411985,deverified,0.9865343,False,False,0,False,6128.5,4863.3,False,1000.0,6164.6,1000,956.25,5.0,256,580447,4920.0,351.75,"Alabama, US",590.48.01,5183156.592921019
2026-06-24,2026-06-24T15:26:00.142124+00:00,2026-06-24-1000,40455930,57662,436398,,B200,b200-sxm-180gb,B200,SXM,2,0.25,6.881944444444445,5.625,13.76388888888889,False,0.625,10.24,10.24,0.019197312376267324,1039.2712005582725,151.01418050493567,119.119872,351.01522955428567,deverified,0.9968619,True,False,0,False,6981.8,5067.8,False,1000.0,6154.0,1000,956.25,5.0,256,580447,3500.5472944706203,154.25,"Alabama, US",590.48.01,5183156.592921019
2026-06-24,2026-06-24T15:26:00.142124+00:00,2026-06-24-1000,41955943,56359,411709,,B200,b200-sxm-180gb,B200,SXM,2,0.25,8.32708333333333,4.8,16.65416666666666,False,0.18749999999999997,43.75,37.5,0.023246200077443695,1273.9574363526956,152.98963458826472,119.119872,347.56263402982984,verified,0.9966192,False,False,0,False,4096.4,3473.6,False,1000.0,6010.2,1000,956.25,5.0,384,580464,6026.0,587.0890684053394,"Maryland, US",595.71.05,44669827.88290429
2026-06-24,2026-06-24T15:26:00.142124+00:00,2026-06-24-1000,33945594,56166,379418,,B200,b200-sxm-180gb,B200,SXM,2,0.25,8.577083333333333,8.574,17.154166666666665,False,0.18749999999999997,0.125,3.75,0.023944284163853424,1043.961898316563,121.71525654407343,119.119872,310.1972413119327,verified,0.9983379,False,False,0,False,22390.9,3606.2,True,1000.0,6188.8,1000,0.0,5.0,192,510978,38297.6,3521.5,"Oregon, US",580.126.09,473637.88290429115
2026-06-24,2026-06-24T15:26:00.142124+00:00,2026-06-24-1000,42392620,137764,447869,,B200,b200-sxm-180gb,B200,SXM,2,0.25,8.684722222222224,10.01,17.369444444444447,False,0.875,12.5,12.5,0.024223517798417315,1321.8489862900199,152.2039453268534,119.119872,402.24355598993486,verified,0.9904611,False,False,1,False,53580.7,13260.6,True,1000.0,6106.1,1000,900.0,5.0,192,510977,40755.2,5933.990185638993,"Virginia, US",595.71.05,3229718.882904291
2026-06-24,2026-06-24T15:26:00.142124+00:00,2026-06-24-1000,36083200,96942,379418,,B200,b200-sxm-180gb,B200,SXM,2,0.25,8.752136752136753,8.74965,17.504273504273506,False,0.19230769230769232,0.12820512820512822,3.846153846153846,0.025059428742913056,1324.507839176302,151.33536834338605,119.119872,365.9458297021216,verified,0.9969785,False,False,0,False,21484.1,3446.7,True,1000.0,6134.5,1000,956.25,5.0,192,510978,33498.033726924376,4967.80526184301,"Oregon, US",580.126.09,473637.88290429115
2026-06-24,2026-06-24T15:26:00.142124+00:00,2026-06-24-1000,40456149,57676,436398,,B200,b200-sxm-180gb,B200,SXM,2,0.25,8.756944444444445,5.625,17.51388888888889,False,0.625,10.24,10.24,0.02443294302434023,1200.2597260843302,137.06375936252462,119.119872,297.9520383413943,verified,0.9846638,False,False,0,False,5712.3,4417.5,False,1000.0,6183.6,1000,956.25,5.0,256,580447,5850.06756227043,114.75,"Alabama, US",590.48.01,5183156.592921019
2026-06-24,2026-06-24T15:26:00.142124+00:00,2026-06-24-1000,40456191,57686,436398,,B200,b200-sxm-180gb,B200,SXM,2,0.25,10.006944444444445,5.628,20.01388888888889,False,0.625,10.24,10.24,0.027923363456388833,1035.340597540368,103.4622109964004,119.119872,226.59501891753806,verified,0.986499,True,False,0,False,6814.4,5572.6,False,1000.0,6166.8,1000,956.25,5.0,256,580447,3580.4,418.62500000000006,"Alabama, US",590.48.01,5183156.592921019
2026-06-24,2026-06-24T15:26:00.142124+00:00,2026-06-24-1000,40456214,57687,436398,,B200,b200-sxm-180gb,B200,SXM,2,0.25,10.006944444444445,5.625,20.01388888888889,False,0.625,10.24,10.24,0.027923363456388833,550.2419920431732,54.98601447204507,119.119872,118.75952408484373,verified,0.9859369,False,False,0,False,6128.5,4551.6,False,1000.0,6147.4,1000,956.25,5.0,256,580447,1533.933506120708,521.75,"Alabama, US",590.48.01,5183156.592921019
2026-06-24,2026-06-24T15:26:00.142124+00:00,2026-06-24-1000,40282071,57675,436398,,B200,b200-sxm-180gb,B200,SXM,2,0.25,11.256944444444445,5.625,22.51388888888889,False,0.625,10.24,10.24,0.031413783888437435,1191.7240390202485,105.86567650765933,119.119872,237.30641246751802,verified,0.9963186,True,False,0,False,4452.9,4408.8,False,1000.0,6141.7,1000,956.25,5.0,256,580447,5419.577,28.53875837096075,"Alabama, US",590.48.01,1208756.5929210186
